scientificName
 
?
Miniopterus newtoni
Miniopterus nimbae
Miniopterus orianae
Miniopterus pallidus
Miniopterus paululus
Miniopterus petersoni
Miniopterus pusillus
Miniopterus robustior
Miniopterus schreibersii
Miniopterus shortridgei
Miniopterus sororculus
Miniopterus tristis
Miniopterus villiersi
Miniopterus wilsoni
Minopterus macrocneme
Mirimiri acrodonta
Mirostrellus joffrei
Mirostrellus - see joffrei
Molossops aequatorianus
Molossops mattogrossensis
Molossops neglectus
Molossops temminckii
Molossus alvarezi
Molossus aztecus
Molossus barnesi
Molossus bondae
Molossus coibensis
Molossus currentium
Molossus fentoni
Molossus fluminensis
Molossus melini
Molossus milleri
Molossus molossus
Molossus N/A
Molossus nigricans
Molossus pretiosus
Molossus rufus
Molossus - see coibensis
Molossus - see currentium
Molossus sinaloae
Molossus verrilli
Monophyllus plethodon
Monophyllus redmani
Mops
Mops aloysiisabaudiae
Mops ansorgei
Mops atsinanana
Mops bakarii
Mops bemmeleni
Mops bivittatus
Mops brachypterus
Mops bregullae
Mops chapini
Mops condylurus
Mops congicus
Mops demonstrator
Mops gallagheri
Mops jobensis
Mops jobimena
Mops johorensis
Mops leucogaster
Mops leucostigma
Mops major
Mops midas
Mops mops
Mops nanulus
Mops niangarae
Mops nigeriae
Mops niveiventer
Mops petersoni
Mops plicatus
Mops pumilus
Mops pusillus
Mops russatus
Mops sarasinorum
Mops shortridgei
Mops solomonis
Mops spurrelli
Mops thersites
Mops tomensis
Mops trevor
Mops trevori
Mop tomensis
Mormoops blainvillei
Mormoops magna
Mormoops megalophylla
Mormopterus acetabulosus
Mormopterus beccarii
Mormopterus doriae
Mormopterus francoismoutoui
Mormopterus jugularis
Mormopterus kalinowskii
Mormopterus loriae
Mormopterus minutus
Mormopterus norfolkensis
Mormopterus phrudus
Mormopterus planiceps
Mosia nigrescens
Murina aenea
Murina annamitica
Murina aurata
Murina balaensis
Murina beelzebub
Murina bicolor
Murina chrysochaetes
Murina cyclotis
Murina eleryi
Murina fanjingshanensis
Murina feae
Murina fionae
Murina florium
Murina fusca
Murina gracilis
Murina grisea
Murina guilleni
Murina harpioloides
Murina harrisoni
Murina hilgendorfi
Murina hkakaboraziensis
Murina huttoni
Murina huttonii
Murina jaintiana
Murina jinchui
Murina kontumensis
Murina leucogaster
Murina liboensis
Murina lorelieae
Murina N/A
Murina peninsularis
Murina pluvialis
Murina puta
Murina recondita
Murina rongjiangensis
Murina rozendaali
Murina ryukyuana
Murina - see ussuriensis silvatica 
Murina shuipuensis
Murina silvatica
Murina suilla
Murina tenebrosa
Murina tubinaris
Murina ussuriensis
Murina walstoni
Musonycteris harrisoni
Myonycteris angolensis
Myonycteris brachycephala
