treatmentId	Name_MSW3	Name_HMW	Name_BatNames	Name_MDD	Name_IUCN	Name_BatNames_2023
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L726.tsv		N/A	Myotis bakeri	Myotis bakeri		Myotis bakeri
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L727.tsv		N/A	Myotis hayesi	Myotis hayesi		Myotis hayesi
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L728.tsv		N/A	Myotis moratellii	Myotis moratellii		Myotis moratellii
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L729.tsv		N/A	Myotis nimbaensis	Myotis nimbaensis		Myotis nimbaensis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L73.tsv		Barbastella caspica	Barbastella caspica	Barbastella caspica		Barbastella caspica
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L730.tsv		N/A	Myotis pampa	Myotis pampa		Myotis pampa
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L731.tsv	Myotis oreias	N/A (Kerivoula oreias - nomen dubium?)	N/A	N/A	Myotis oreias	
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L732.tsv	Myotis oxygnathus	Myotis blythii oxygnathus or synonym of Myotis blythii TBD	Myotis blythii oxygnathus	synonym of Myotis blythii	synonym of Myotis blythii	
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L733.tsv	Myotis adversus	Myotis adversus	Myotis adversus	Myotis adversus	Myotis adversus	Myotis adversus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L734.tsv	Myotis albescens	Myotis albescens	Myotis albescens	Myotis albescens	Myotis albescens	Myotis albescens
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L735.tsv	Myotis alcathoe	Myotis alcathoe	Myotis alcathoe	Myotis alcathoe	Myotis alcathoe	Myotis alcathoe
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L736.tsv	Myotis altarium	Myotis altarium	Myotis altarium	Myotis altarium	Myotis altarium	Myotis altarium
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L737.tsv		Myotis ancricola	Myotis ancricola	Myotis ancricola		Myotis ancricola
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L738.tsv	Myotis anjouanensis	Myotis anjouanensis	Myotis anjouanensis	Myotis anjouanensis	Myotis anjouanensis	Myotis anjouanensis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L739.tsv	Myotis annamiticus	Myotis annamiticus	Myotis annamiticus	synonym of Myotis laniger	Myotis annamiticus	
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L74.tsv		Barbastella darjelingensis	Barbastella darjelingensis	Barbastella darjelingensis	Barbastella darjelingensis	Barbastella darjelingensis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L740.tsv		Myotis annatessae	Myotis annatessae	Myotis annatessae	Myotis annatessae	Myotis annatessae
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L741.tsv	Myotis annectans	Myotis annectans	Myotis annectans	Myotis annectans	Myotis annectans	Myotis annectans
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L742.tsv	Myotis atacamensis	Myotis atacamensis	Myotis atacamensis	Myotis atacamensis	Myotis atacamensis	Myotis atacamensis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L743.tsv	Myotis australis	synonym of Myotis macropus	Myotis australis	synonym of Myotis macropus	Myotis australis	Myotis australis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L744.tsv	Myotis ater	Myotis ater	Myotis ater	Myotis ater	Myotis ater	Myotis ater
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L745.tsv		Myotis attenboroughi	Myotis attenboroughi	Myotis attenboroughi		Myotis attenboroughi
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L746.tsv	Myotis auriculus	Myotis auriculus	Myotis auriculus	Myotis auriculus	Myotis auriculus	Myotis auriculus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L747.tsv	Myotis austroriparius	Myotis austroriparius	Myotis austroriparius	Myotis austroriparius	Myotis austroriparius	Myotis austroriparius
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L748.tsv		Myotis badius	Myotis badius	synonym of Myotis alticraniatus	Myotis badius	
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L749.tsv		Myotis bartelsii	Myotis bartelsii	Myotis bartelsii		Myotis bartelsii
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L75.tsv	Barbastella leucomelas	Barbastella leucomelas	Barbastella leucomelas	Barbastella leucomelas	Barbastella leucomelas	Barbastella leucomelas
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L750.tsv	Myotis bechsteinii	Myotis bechsteinii	Myotis bechsteinii	Myotis bechsteinii	Myotis bechsteinii	Myotis bechsteinii
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L751.tsv	Myotis blythii	Myotis blythii	Myotis blythii	Myotis blythii	Myotis blythii	Myotis blythii
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L752.tsv	Myotis bocagii	Myotis bocagii	Myotis bocagii	Myotis bocagii	Myotis bocagii	Myotis bocagii
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L753.tsv	Myotis bombinus	Myotis bombinus	Myotis bombinus	Myotis bombinus	Myotis bombinus	Myotis bombinus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L754.tsv		Myotis borneoensis	Myotis borneoensis	Myotis borneoensis	Myotis borneoensis	Myotis borneoensis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L755.tsv	Myotis brandtii	Myotis brandtii	Myotis brandtii	Myotis brandtii	Myotis brandtii	Myotis brandtii
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L756.tsv		Myotis browni	Myotis muricola browni	Myotis browni		
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L757.tsv	Myotis bucharensis	Myotis bucharensis	Myotis bucharensis	Myotis bucharensis	Myotis bucharensis	Myotis bucharensis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L758.tsv	Myotis californicus	Myotis californicus	Myotis californicus	Myotis californicus	Myotis californicus	Myotis californicus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L759.tsv	Myotis capaccinii	Myotis capaccinii	Myotis capaccinii	Myotis capaccinii	Myotis capaccinii	Myotis capaccinii
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L76.tsv		Barbastella pacifica	Barbastella pacifica	Barbastella pacifica		Barbastella pacifica
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L760.tsv		Myotis caucensis	Myotis caucensis	Myotis caucensis		Myotis caucensis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L761.tsv	Myotis chiloensis	Myotis chiloensis	Myotis chiloensis	Myotis chiloensis	Myotis chiloensis	Myotis chiloensis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L762.tsv	Myotis aelleni	Myotis - see chiloensis	Myotis - see chiloensis	Myotis - see chiloensis	Myotis aelleni	
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L763.tsv	Myotis chinensis	Myotis chinensis	Myotis chinensis	Myotis chinensis	Myotis chinensis	Myotis chinensis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L764.tsv	Myotis ciliolabrum	Myotis ciliolabrum	Myotis ciliolabrum	Myotis ciliolabrum	Myotis ciliolabrum	Myotis ciliolabrum
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L765.tsv		Myotis clydejonesi	Myotis clydejonesi	Myotis clydejonesi		Myotis clydejonesi
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L766.tsv	Myotis cobanensis	Myotis cobanensis	Myotis cobanensis	Myotis cobanensis	Myotis cobanensis	Myotis cobanensis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L767.tsv		Myotis crypticus	Myotis crypticus	Myotis crypticus		Myotis crypticus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L768.tsv	Myotis csorbai	Myotis csorbai	Myotis csorbai	synonym of Myotis longipes	Myotis csorbai	
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L769.tsv	Myotis dasycneme	Myotis dasycneme	Myotis dasycneme	Myotis dasycneme	Myotis dasycneme	Myotis dasycneme
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L77.tsv	Bauerus dubiaquercus	Bauerus dubiaquercus	Bauerus dubiaquercus	Bauerus dubiaquercus	Bauerus dubiaquercus	Bauerus dubiaquercus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L770.tsv	Myotis daubentonii	Myotis daubentonii	Myotis daubentonii	Myotis daubentonii	Myotis daubentonii	Myotis daubentonii
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L771.tsv	Myotis davidii	Myotis davidii	Myotis davidii	Myotis davidii	Myotis davidii	Myotis davidii
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L772.tsv	N/A	synonym of Myotis davidii?	synonym of Myotis davidii	synonym of Myotis davidii	Myotis aurascens	
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L773.tsv	Myotis hajastanicus	synonym of Myotis davidii	synonym of Myotis davidii	synonym of Myotis davidii	synonym of Myotis aurascens	
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L774.tsv	Myotis nipalensis	synonym of Myotis davidii?	Myotis nipalensis	Myotis nipalensis	Myotis nipalensis	Myotis nipalensis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L775.tsv		Myotis dieteri	Myotis dieteri	Myotis dieteri	Myotis dieteri	Myotis dieteri
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L776.tsv		Myotis diminutus	Myotis diminutus	Myotis diminutus	Myotis diminutus	Myotis diminutus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L777.tsv		Myotis dinellii	Myotis dinellii	Myotis dinellii	Myotis dinellii	Myotis dinellii
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L778.tsv	Myotis dominicensis	Myotis dominicensis	Myotis dominicensis	Myotis dominicensis	Myotis dominicensis	Myotis dominicensis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L779.tsv	Myotis elegans	Myotis elegans	Myotis elegans	Myotis elegans	Myotis elegans	Myotis elegans
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L78.tsv	Rousettus bidens	Boneia bidens	Boneia bidens	Boneia bidens	Boneia bidens	Boneia bidens
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L780.tsv	Myotis emarginatus	Myotis emarginatus	Myotis emarginatus	Myotis emarginatus	Myotis emarginatus	Myotis emarginatus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L781.tsv		Myotis escalerai	Myotis escalerai	Myotis escalerai	Myotis escalerai	Myotis escalerai
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L782.tsv	Myotis evotis	Myotis evotis	Myotis evotis	Myotis evotis	Myotis evotis	Myotis evotis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L783.tsv		Myotis federatus	Myotis federatus	Myotis federatus	Myotis federatus	Myotis federatus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L784.tsv	Myotis fimbriatus	Myotis fimbriatus	Myotis fimbriatus	Myotis fimbriatus	Myotis fimbriatus	Myotis fimbriatus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L785.tsv	Myotis findleyi	Myotis findleyi	Myotis findleyi	Myotis findleyi	Myotis findleyi	Myotis findleyi
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L786.tsv	Myotis formosus	Myotis formosus	Myotis formosus	Myotis formosus	Myotis formosus	Myotis formosus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L787.tsv	Myotis fortidens	Myotis fortidens	Myotis fortidens	Myotis fortidens	Myotis fortidens	Myotis fortidens
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L788.tsv	Myotis frater	Myotis frater	Myotis frater	Myotis frater	Myotis frater	Myotis frater
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L789.tsv	Myotis gomantongensis	Myotis gomantongensis	Myotis gomantongensis	Myotis gomantongensis	Myotis gomantongensis	Myotis gomantongensis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L79.tsv	Brachyphylla cavernarum	Brachyphylla cavernarum	Brachyphylla cavernarum	Brachyphylla cavernarum	Brachyphylla cavernarum	Brachyphylla cavernarum
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L790.tsv	Myotis goudoti	Myotis goudotii	Myotis goudotii	Myotis goudotii	Myotis goudoti	Myotis goudotii
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L791.tsv	Myotis grisescens	Myotis grisescens	Myotis grisescens	Myotis grisescens	Myotis grisescens	Myotis grisescens
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L792.tsv		Myotis handleyi	Myotis handleyi	Myotis handleyi		Myotis handleyi
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L793.tsv	Myotis hasseltii	Myotis hasseltii	Myotis hasseltii	Myotis hasseltii	Myotis hasseltii	Myotis hasseltii
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L794.tsv	Myotis hermani	Myotis hermani	Myotis hermani	Myotis hermani	Myotis hermani	Myotis hermani
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L795.tsv	Myotis horsfieldii	Myotis horsfieldii	Myotis horsfieldii	Myotis horsfieldii	Myotis horsfieldii	Myotis horsfieldii
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L796.tsv		Myotis hyrcanicus	Myotis hyrcanicus	Myotis hyrcanicus		Myotis hyrcanicus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L797.tsv	Myotis ikonnikovi	Myotis ikonnikovi	Myotis ikonnikovi	Myotis ikonnikovi	Myotis ikonnikovi	Myotis ikonnikovi
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L798.tsv	Myotis hosonoi	N/A	synonym of Myotis konnikovi	synonym of Myotis ikonnikovi	N/A	
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L799.tsv	Myotis ozensis	N/A	synonym of Myotis konnikovi	synonym of Myotis ikonnikovi	N/A	
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L8.tsv	Aethalops aequalis	Aethalops aequalis	Aethalops aequalis	Aethalops aequalis	Aethalops aequalis	Aethalops aequalis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L80.tsv	Brachyphylla nana	Brachyphylla nana	Brachyphylla nana	Brachyphylla nana	Brachyphylla nana	Brachyphylla nana
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L800.tsv	Myotis yesoensis	N/A	synonym of Myotis konnikovi	synonym of Myotis ikonnikovi	N/A	
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L801.tsv		Myotis indochinensis	Myotis indochinensis	Myotis indochinensis	Myotis indochinensis	Myotis indochinensis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L802.tsv	Myotis insularum	Myotis insularum	Myotis insularum	Myotis insularum	Myotis insularum	Myotis insularum
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L803.tsv		Myotis izecksohni	Myotis izecksohni	Myotis izecksohni	Myotis izecksohni	Myotis izecksohni
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L804.tsv	Myotis keaysi	Myotis keaysi	Myotis keaysi	Myotis keaysi	Myotis keaysi	Myotis keaysi
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L805.tsv	Myotis keenii	Myotis keenii	Myotis evotis keenii	Myotis keenii	Myotis keenii	Myotis keenii
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L806.tsv	Myotis laniger	Myotis laniger	Myotis laniger	Myotis laniger	Myotis laniger	Myotis laniger
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L807.tsv		Myotis lavali	Myotis lavali	Myotis lavali	Myotis lavali	Myotis lavali
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L808.tsv	Myotis leibii	Myotis leibii	Myotis leibii	Myotis leibii	Myotis leibii	Myotis leibii
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L809.tsv	Myotis levis	Myotis levis	Myotis levis	Myotis levis	Myotis levis	Myotis levis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L81.tsv	Molossops aequatorianus	Cabreramops aequatorianus	Cabreramops aequatorianus	Cabreramops aequatorianus	Molossops aequatorianus	Cabreramops aequatorianus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L810.tsv		Myotis longicaudatus	Myotis longicaudatus	Myotis longicaudatus	Myotis longicaudatus	Myotis longicaudatus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L811.tsv	Myotis longipes	Myotis longipes	Myotis longipes	Myotis longipes	Myotis longipes	Myotis longipes
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L812.tsv		Myotis lucifugus carissima	Myotis lucifugus carissima	Myotis carissima		
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L813.tsv		Myotis lucifugus pernox	Myotis lucifugus pernox	Myotis pernox		
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L814.tsv		Myotis lucifugus relictus	Myotis lucifugus relictus	Myotis relictus		
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L815.tsv		Myotis lucifugus alascensis	Myotis lucifugus alascensis	Myotis alascensis		
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L816.tsv	Myotis lucifugus	Myotis lucifugus	Myotis lucifugus	Myotis lucifugus	Myotis lucifugus	Myotis lucifugus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L817.tsv	Myotis macrodactylus	Myotis macrodactylus	Myotis macrodactylus	Myotis macrodactylus	Myotis macrodactylus	Myotis macrodactylus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L818.tsv	Myotis macropus	Myotis macropus	Myotis macropus	Myotis macropus		Myotis macropus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L819.tsv	Myotis macrotarsus	Myotis macrotarsus	Myotis macrotarsus	Myotis macrotarsus	Myotis macrotarsus	Myotis macrotarsus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L82.tsv	Cardioderma cor	Cardioderma cor	Cardioderma cor	Cardioderma cor	Cardioderma cor	Cardioderma cor
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L820.tsv	Myotis martiniquensis	Myotis martiniquensis	Myotis martiniquensis	Myotis martiniquensis	Myotis martiniquensis	Myotis martiniquensis
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L821.tsv	Myotis melanorhinus	Myotis melanorhinus	synonym of Myotis ciliolabrum	synonym of Myotis ciliolabrum	Myotis melanorhinus	
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L822.tsv	Myotis midastactus	Myotis midastactus	Myotis midastactus	Myotis midastactus	Myotis macropus	Myotis midastactus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L823.tsv	Myotis moluccarum	Myotis moluccarum	Myotis moluccarum	Myotis moluccarum	Myotis moluccarum	Myotis moluccarum
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L824.tsv	Myotis montivagus	Myotis montivagus	Myotis montivagus	Myotis montivagus	Myotis montivagus	Myotis montivagus
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L825.tsv	Myotis morrisi	Myotis morrisi	Myotis morrisi	Myotis morrisi	Myotis morrisi	Myotis morrisi
https://linker.bio/line:hash://sha256/981b8f9ece76eb4418fe82e8dfa077165943fe1d63103fa4a25f21a2d7881e75!/L1,L826.tsv	Myotis muricola	Myotis muricola	Myotis muricola	Myotis muricola	Myotis muricola	Myotis muricola
